,word,code,full_code,cluster
1320,утерпеть,2.3.2.3,2.3.2.3.4.,1
1321,утешиться,2.3.2.2,2.3.2.2.3.2.1.,1
1322,утишить,2.3.2.2,2.3.2.2.3.2.2.,2
1323,утолить,2.3.2.2,2.3.2.2.3.2.2.,1
1324,ухватить,2.3.2.1,2.3.2.1.3.3.,2
1325,учесть,2.3.2.1,2.3.2.1.4.1.,0
1326,ушибить,2.3.2.2,2.3.2.2.2.3.4.2.,2
1327,уяснить,2.3.2.1,2.3.2.1.3.1.,0
1328,уяснить,2.3.2.1,2.3.2.1.3.3.,0
1329,фантазировать,2.3.2.1,2.3.2.1.2.4.2.,0
1330,фиксировать,2.3.2.1,2.3.2.1.5.1.,0
1331,философствовать,2.3.2.1,2.3.2.1.2.2.,0
1332,хандрить,2.3.2.2,2.3.2.2.3.3.1.,1
1333,хватиться,2.3.2.1,2.3.2.1.5.1.,1
1334,холодеть,2.3.2.2,2.3.2.2.4.1.,1
1335,холодеть,2.3.2.2,2.3.2.2.4.3.,1
1336,хоронить,2.3.2.1,2.3.2.1.5.2.,1
1337,хотеть,2.3.2.3,2.3.2.3.3.,0
1338,хотеться,2.3.2.3,2.3.2.3.3.,0
1339,целить,2.3.2.3,2.3.2.3.3.,2
1340,целиться,2.3.2.3,2.3.2.3.3.,2
1341,ценить,2.3.2.1,2.3.2.1.2.6.,1
1342,цепенеть,2.3.2.2,2.3.2.2.4.1.,1
1343,чаровать,2.3.2.2,2.3.2.2.2.2.1.2.,1
1344,чахнуть,2.3.2.2,2.3.2.2.2.2.2.1.,1
1345,чаять,2.3.2.1,2.3.2.1.6.4.,1
1346,черстветь,2.3.2.2,2.3.2.2.4.3.,1
1347,читать,2.3.2.1,2.3.2.1.3.3.,0
1348,чихать,2.3.2.2,2.3.2.2.2.3.3.,1
1349,чтить,2.3.2.2,2.3.2.2.2.2.4.,1
1350,чувствовать,2.3.2.2,2.3.2.2.1.,0
1351,чудиться,2.3.2.1,2.3.2.1.2.4.2.,1
1352,чуждаться,2.3.2.2,2.3.2.2.2.3.3.,1
1353,чуять,2.3.2.2,2.3.2.2.1.,0
1354,щекотать,2.3.2.2,2.3.2.2.2.1.1.2.,1
1355,щемить,2.3.2.2,2.3.2.2.3.4.2.,1
1356,яриться,2.3.2.2,2.3.2.2.2.3.7.1.,1
