,word,code,full_code,cluster
1320,утерпеть,2.3.2.3,2.3.2.3.4.,12
1321,утешиться,2.3.2.2,2.3.2.2.3.2.1.,12
1322,утишить,2.3.2.2,2.3.2.2.3.2.2.,12
1323,утолить,2.3.2.2,2.3.2.2.3.2.2.,12
1324,ухватить,2.3.2.1,2.3.2.1.3.3.,5
1325,учесть,2.3.2.1,2.3.2.1.4.1.,10
1326,ушибить,2.3.2.2,2.3.2.2.2.3.4.2.,12
1327,уяснить,2.3.2.1,2.3.2.1.3.1.,28
1328,уяснить,2.3.2.1,2.3.2.1.3.3.,28
1329,фантазировать,2.3.2.1,2.3.2.1.2.4.2.,28
1330,фиксировать,2.3.2.1,2.3.2.1.5.1.,35
1331,философствовать,2.3.2.1,2.3.2.1.2.2.,12
1332,хандрить,2.3.2.2,2.3.2.2.3.3.1.,12
1333,хватиться,2.3.2.1,2.3.2.1.5.1.,12
1334,холодеть,2.3.2.2,2.3.2.2.4.1.,11
1335,холодеть,2.3.2.2,2.3.2.2.4.3.,11
1336,хоронить,2.3.2.1,2.3.2.1.5.2.,9
1337,хотеть,2.3.2.3,2.3.2.3.3.,29
1338,хотеться,2.3.2.3,2.3.2.3.3.,29
1339,целить,2.3.2.3,2.3.2.3.3.,12
1340,целиться,2.3.2.3,2.3.2.3.3.,5
1341,ценить,2.3.2.1,2.3.2.1.2.6.,34
1342,цепенеть,2.3.2.2,2.3.2.2.4.1.,11
1343,чаровать,2.3.2.2,2.3.2.2.2.2.1.2.,28
1344,чахнуть,2.3.2.2,2.3.2.2.2.2.2.1.,12
1345,чаять,2.3.2.1,2.3.2.1.6.4.,12
1346,черстветь,2.3.2.2,2.3.2.2.4.3.,12
1347,читать,2.3.2.1,2.3.2.1.3.3.,28
1348,чихать,2.3.2.2,2.3.2.2.2.3.3.,12
1349,чтить,2.3.2.2,2.3.2.2.2.2.4.,2
1350,чувствовать,2.3.2.2,2.3.2.2.1.,0
1351,чудиться,2.3.2.1,2.3.2.1.2.4.2.,11
1352,чуждаться,2.3.2.2,2.3.2.2.2.3.3.,34
1353,чуять,2.3.2.2,2.3.2.2.1.,11
1354,щекотать,2.3.2.2,2.3.2.2.2.1.1.2.,5
1355,щемить,2.3.2.2,2.3.2.2.3.4.2.,11
1356,яриться,2.3.2.2,2.3.2.2.2.3.7.1.,12
